[2025-12-25T13:22:11.195+0000][gc          ] GC(14) Pause Young (Normal) (G1 Evacuation Pause) 628M->22M(1024M) 24.592ms
[2025-12-25T13:22:11.195+0000][gc,cpu      ] GC(14) User=0.11s Sys=0.01s Real=0.03s
[2025-12-25T13:23:10.980+0000][gc,start    ] GC(15) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:23:10.980+0000][gc,task     ] GC(15) Using 8 workers of 8 for evacuation
[2025-12-25T13:23:10.999+0000][gc,phases   ] GC(15)   Pre Evacuate Collection Set: 1.7ms
[2025-12-25T13:23:10.999+0000][gc,phases   ] GC(15)   Merge Heap Roots: 0.3ms
[2025-12-25T13:23:10.999+0000][gc,phases   ] GC(15)   Evacuate Collection Set: 15.6ms
[2025-12-25T13:23:10.999+0000][gc,phases   ] GC(15)   Post Evacuate Collection Set: 1.0ms
[2025-12-25T13:23:10.999+0000][gc,phases   ] GC(15)   Other: 0.4ms
[2025-12-25T13:23:10.999+0000][gc,heap     ] GC(15) Eden regions: 606->0(607)
[2025-12-25T13:23:11.000+0000][gc,heap     ] GC(15) Survivor regions: 8->7(77)
[2025-12-25T13:23:11.000+0000][gc,heap     ] GC(15) Old regions: 14->14
[2025-12-25T13:23:11.000+0000][gc,heap     ] GC(15) Humongous regions: 2->2
[2025-12-25T13:23:11.000+0000][gc,metaspace] GC(15) Metaspace: 10925K(11264K)->10925K(11264K) NonClass: 9906K(10048K)->9906K(10048K) Class: 1018K(1216K)->1018K(1216K)
[2025-12-25T13:23:11.000+0000][gc          ] GC(15) Pause Young (Normal) (G1 Evacuation Pause) 628M->21M(1024M) 20.219ms
[2025-12-25T13:23:11.000+0000][gc,cpu      ] GC(15) User=0.13s Sys=0.00s Real=0.02s
[2025-12-25T13:27:57.829+0000][gc,start    ] GC(16) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:27:57.829+0000][gc,task     ] GC(16) Using 8 workers of 8 for evacuation
[2025-12-25T13:27:57.863+0000][gc,phases   ] GC(16)   Pre Evacuate Collection Set: 1.0ms
[2025-12-25T13:27:57.863+0000][gc,phases   ] GC(16)   Merge Heap Roots: 0.4ms
[2025-12-25T13:27:57.863+0000][gc,phases   ] GC(16)   Evacuate Collection Set: 30.2ms
[2025-12-25T13:27:57.863+0000][gc,phases   ] GC(16)   Post Evacuate Collection Set: 1.6ms
[2025-12-25T13:27:57.864+0000][gc,phases   ] GC(16)   Other: 0.2ms
[2025-12-25T13:27:57.864+0000][gc,heap     ] GC(16) Eden regions: 607->0(608)
[2025-12-25T13:27:57.865+0000][gc,heap     ] GC(16) Survivor regions: 7->6(77)
[2025-12-25T13:27:57.865+0000][gc,heap     ] GC(16) Old regions: 14->15
[2025-12-25T13:27:57.865+0000][gc,heap     ] GC(16) Humongous regions: 11->11
[2025-12-25T13:27:57.865+0000][gc,metaspace] GC(16) Metaspace: 11052K(11392K)->11052K(11392K) NonClass: 10018K(10176K)->10018K(10176K) Class: 1034K(1216K)->1034K(1216K)
[2025-12-25T13:27:57.865+0000][gc          ] GC(16) Pause Young (Normal) (G1 Evacuation Pause) 637M->31M(1024M) 36.739ms
[2025-12-25T13:27:57.866+0000][gc,cpu      ] GC(16) User=0.15s Sys=0.07s Real=0.04s
[2025-12-25T13:28:57.549+0000][gc,start    ] GC(17) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:28:57.550+0000][gc,task     ] GC(17) Using 8 workers of 8 for evacuation
[2025-12-25T13:28:57.562+0000][gc,phases   ] GC(17)   Pre Evacuate Collection Set: 0.9ms
[2025-12-25T13:28:57.562+0000][gc,phases   ] GC(17)   Merge Heap Roots: 0.2ms
